filepath,label,split
features/mel_dd_2c_coswara/long/n1A8G19t3IR9wCUhfv5sZFF9pvI2_deep.npy,long,train
features/mel_dd_2c_coswara/long/kITWulcVb7cnGpGxSo0bKUE7MAs2_deep.npy,long,train
features/mel_dd_2c_coswara/long/zvXkuEaPb0OEgG4EHx59NqdmamR2_deep.npy,long,train
features/mel_dd_2c_coswara/long/6VbC2mWfKiWVQPL1tHVmG5eCkua2_deep.npy,long,train
features/mel_dd_2c_coswara/long/USIcgb7j6ofzFTvbjQVofvgJOoD2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_R1wbQWmviENBtOcugCHjcmvRl6o2_deep.npy,long,train
features/mel_dd_2c_coswara/long/wgHmm8HnFkZXb1MypYI0nym1zz13_deep.npy,long,train
features/mel_dd_2c_coswara/long/6T43bddKoKfG7MwnJWvrPZSsyrc2_deep.npy,long,train
features/mel_dd_2c_coswara/long/exj2e14KykUjLNwbOGgOgFieo8a2_deep.npy,long,train
features/mel_dd_2c_coswara/long/j0bgqdkBSRaRrpBmJLa1MkkKg593_deep.npy,long,train
features/mel_dd_2c_coswara/long/Akn9RWpa1hMNtsrYVHGlBsmHkAB2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_85XodgEaKrPebeSPsJo2UFaDlWj1_deep.npy,long,train
features/mel_dd_2c_coswara/long/xuXF9GD5zhWX6SqjzWsrUWvevhh2_deep.npy,long,train
features/mel_dd_2c_coswara/long/XPPJ9BJ5sTQs7BHmMHjD4A0bBlL2_deep.npy,long,train
features/mel_dd_2c_coswara/long/jaNAcGlkQvUYEcRFXm5gNwnOOn93_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_UYQqLbdvfMeQOnISZq4Okwuas6K2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_kIHldMnyvmXvpLq0LjWr7ecclSj2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_w51QbggHBvVnSSNG5tsEgScigyF3_deep.npy,long,train
features/mel_dd_2c_coswara/long/uSboUuoU77ZRC3vwywgE8XqvzQu1_deep.npy,long,train
features/mel_dd_2c_coswara/long/gdMY0DOvz8QrFltj0X4Ez0PpsHS2_deep.npy,long,train
features/mel_dd_2c_coswara/long/s4cWXeTXzEagPfbizekEnRnDh4p1_deep.npy,long,train
features/mel_dd_2c_coswara/long/ki8Scyp1FRUOGvhgpjYjYFgx0gp1_deep.npy,long,train
features/mel_dd_2c_coswara/long/sW80fLKGSiXcPBKFwnwRaaRdPKX2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_TKhrUVnxGFfRdH4oaKwMXiwjR082_deep.npy,long,train
features/mel_dd_2c_coswara/long/7TCSKiPfz5g0WKicjrKDC0BGURI2_deep.npy,long,train
features/mel_dd_2c_coswara/long/jEkD1ffbScZx6wVALbrAhPz3w1S2_deep.npy,long,train
features/mel_dd_2c_coswara/long/gWIawRTh97MMSACF9Mq9braP8s12_deep.npy,long,train
features/mel_dd_2c_coswara/long/IVQDOUP0a8cwMvCkp1TnZ1FI88Z2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_CFwFsoyLtGUxPNPw5vMD7cznAnO2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_QOmSmWWvcLOxZgzrV4u04ByoebE2_deep.npy,long,train
features/mel_dd_2c_coswara/long/jRjAYMmAQee5uVm5fU8yVnpuvs33_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_XoXEyaVStbMpBgQXljyI59CPI4m1_deep.npy,long,train
features/mel_dd_2c_coswara/long/mX9OLV39QwhCicc7VLqQyniNdU63_deep.npy,long,train
features/mel_dd_2c_coswara/long/oA6gLaXH6KeSjWF46cAtISLp79z1_deep.npy,long,train
features/mel_dd_2c_coswara/long/DINJ1hI4xpQ0fcf7TsZN4pjXrol2_deep.npy,long,train
features/mel_dd_2c_coswara/long/zGjGkKCAjkdA9S3aSreocxkWf0C2_deep.npy,long,train
features/mel_dd_2c_coswara/long/HltnpdE31PPFAFYRdJXRXokmdUF2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_33uBb3ZF1NekffyAZpRdmyP0KHH2_deep.npy,long,train
features/mel_dd_2c_coswara/long/LuWrKc4LBRWEfrsF2sCdR7o57m12_deep.npy,long,train
features/mel_dd_2c_coswara/long/iV3Db6t1T8b7c5HQY2TwxIhjbzD3_deep.npy,long,train
features/mel_dd_2c_coswara/long/quF8xZxqK8NnszkwktXovmZ9fBT2_deep.npy,long,train
features/mel_dd_2c_coswara/long/HSgMHc61GdN0PC5BSzR6X96yzZw2_deep.npy,long,train
features/mel_dd_2c_coswara/long/DpU572tPYaXZXMglBud6sRIaq8y2_deep.npy,long,train
features/mel_dd_2c_coswara/long/2n0fnSeTNiWvPi7aLxRrFsCGU8D2_deep.npy,long,train
features/mel_dd_2c_coswara/long/vwqgm68Z4gZ9T5Ry9T4u8tYsJxn2_deep.npy,long,train
features/mel_dd_2c_coswara/long/4EAxuOcgN5d81JCmqo2YxXlxYNL2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_VGh9wqs8iDXHhUdrA12VtBhN1lJ3_deep.npy,long,train
features/mel_dd_2c_coswara/long/UV965HIG9saPO9HjKNFSm2aFeBt2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_FLhjsgqrgQMKwNt5iEryxG5sDlW2_deep.npy,long,train
features/mel_dd_2c_coswara/long/eP8gEM0KcBU6S5JpMdycX74KP3p2_deep.npy,long,train
features/mel_dd_2c_coswara/long/9Wkd6QJdpBNEosMpzYhFwZjBJX92_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_rjI1qyc5W6RkajiRcmde0VISAIF3_deep.npy,long,train
features/mel_dd_2c_coswara/long/8rOnZOCPtDZeJwWSQ9ZTH4pnD9l1_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_Eoyf44CUffgVCPPjJJkopEyAO7k2_deep.npy,long,train
features/mel_dd_2c_coswara/long/dosEoi5rKRVXDZzENH1QpxCfPWu1_deep.npy,long,train
features/mel_dd_2c_coswara/long/abpYyjmAQAMGlnyqXPGIL9lbnQo2_deep.npy,long,train
features/mel_dd_2c_coswara/long/779c1GiOSsSsxsi1PrMGXwOrIuo2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_ZTlauEp4EjMLV0LKWsxXnRopWvC3_deep.npy,long,train
features/mel_dd_2c_coswara/long/QOmSmWWvcLOxZgzrV4u04ByoebE2_deep.npy,long,train
features/mel_dd_2c_coswara/long/bGAOAliULjMQIFSvoMFuNCedl582_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_fMi5uNWoboXWzfIDskyLCl8HHxH3_deep.npy,long,train
features/mel_dd_2c_coswara/long/0pqMnxeSybfQnGV9nHW3P69FSzE3_deep.npy,long,train
features/mel_dd_2c_coswara/long/fKZtrxD1qFVpLIgnmwEzWvnQZc83_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_RXZtiZlgDxObuYr4m2s8eSavVg72_deep.npy,long,train
features/mel_dd_2c_coswara/long/jaRfWYxsWjV2L833wIIyuivEWFG3_deep.npy,long,train
features/mel_dd_2c_coswara/long/p5ZEeEq5AgbI7KMhSP9HTCXTDQ62_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_1kj3twlB9PcVyePxzqNGwnkYZZx2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_UJkJrzKjH6UQRZF7eHhUQVQwCHB2_deep.npy,long,train
features/mel_dd_2c_coswara/long/5le68NJRZWV6TrMTYn3j7gSlqTi2_deep.npy,long,train
features/mel_dd_2c_coswara/long/sSJoDuR1etTsr85E8wRfxIvfiCf1_deep.npy,long,train
features/mel_dd_2c_coswara/long/oNVwfrIb63g5zB4jsaduCjuufPo1_deep.npy,long,train
features/mel_dd_2c_coswara/long/6sUnPQNXQCYawfmLL8Pg91UxoiI3_deep.npy,long,train
features/mel_dd_2c_coswara/long/0zexHIcM7tQDdnFiEj2Eb0v3g212_deep.npy,long,train
features/mel_dd_2c_coswara/long/p2aSmxkCu5fzI6FfIGwYEMYEChl2_deep.npy,long,train
features/mel_dd_2c_coswara/long/w8GzYkRUeuVtuONdQbOrrFefVco1_deep.npy,long,train
features/mel_dd_2c_coswara/long/igcBoCJELsfzituxLn61lJybxgD2_deep.npy,long,train
features/mel_dd_2c_coswara/long/kIHldMnyvmXvpLq0LjWr7ecclSj2_deep.npy,long,train
features/mel_dd_2c_coswara/long/stnT0xsBXhb159fZrbzN9kwAKvF2_deep.npy,long,train
features/mel_dd_2c_coswara/long/7Z834FePKIhCrPJPjkOE69XeNcm1_deep.npy,long,train
features/mel_dd_2c_coswara/long/WBNoFWUY9MhZOfFiLvIDsfIWnSZ2_deep.npy,long,train
features/mel_dd_2c_coswara/long/X7NBHQKdeDODKCzXwbmKdIbjIRG2_deep.npy,long,train
features/mel_dd_2c_coswara/long/M8Y156MBhmYtI8n9jopclvzzK362_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_PfuMI67JW2h6z4MsRDegrhZ8FSH2_deep.npy,long,train
features/mel_dd_2c_coswara/long/LYJToDRYDZfpjBuNC6YkUcphr0q1_deep.npy,long,train
features/mel_dd_2c_coswara/long/XWseLAgCciNYqDmCI43OF2hZ56x2_deep.npy,long,train
features/mel_dd_2c_coswara/long/85iNcV2z6MNT3FrygbEC4fuGrIu1_deep.npy,long,train
features/mel_dd_2c_coswara/long/OTSzQ3koIrTIdjRbfrDBzn88rLe2_deep.npy,long,train
features/mel_dd_2c_coswara/long/f4wYeTyCImQ0BQiwBOlScS9C2H03_deep.npy,long,train
features/mel_dd_2c_coswara/long/hCGWjxLPdKhkAOQkOWtF9fJzQWA2_deep.npy,long,train
features/mel_dd_2c_coswara/long/YjUO0QbUUAUJyUfgApL52jRs8Z52_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_meYzBgsbbHT9rLhVNx4SYzjRYjK2_deep.npy,long,train
features/mel_dd_2c_coswara/long/DTvGOScaAzWfSBXf8B8uF916AKP2_deep.npy,long,train
features/mel_dd_2c_coswara/long/LBNOC0NrwANadd7m4SVO9cT0dyH2_deep.npy,long,train
features/mel_dd_2c_coswara/long/UhYCvhOCn2erbzJc5faN4ek3D1I2_deep.npy,long,train
features/mel_dd_2c_coswara/long/x8PvE190nSZUtv8raWxfg76ek6p2_deep.npy,long,train
features/mel_dd_2c_coswara/long/Axei3vO2YcQM56PrwqmMF40A6aG3_deep.npy,long,train
features/mel_dd_2c_coswara/long/qqMKI7lvNFO8aQqGkWs0lvww3zJ2_deep.npy,long,train
features/mel_dd_2c_coswara/long/0Ha52POVIxTKEPqI1eGpIoMHUd52_deep.npy,long,train
features/mel_dd_2c_coswara/long/maTMkkXbqOhLPOYLpGyMPPigDFt1_deep.npy,long,train
features/mel_dd_2c_coswara/long/2TkAK2YVkYS7Ux3hAPBUgYgg9DI3_deep.npy,long,train
features/mel_dd_2c_coswara/long/jU6lNbGSe4TXBJdMhRoUCRnAWsT2_deep.npy,long,train
features/mel_dd_2c_coswara/long/ywGZDcK06JdLH3XuSOVMKASD8ex2_deep.npy,long,train
features/mel_dd_2c_coswara/long/OW5RTM4WXPawz0QLpsfjsl4FqM22_deep.npy,long,train
features/mel_dd_2c_coswara/long/rB5oGtrGYZR5uJUXEaDYrrredz13_deep.npy,long,train
features/mel_dd_2c_coswara/long/y3xOwlrqS3QhFVHCYnzJfCN0I8F2_deep.npy,long,train
features/mel_dd_2c_coswara/long/mFQ65xqfxpXiS6vwK1HKwq7j8o62_deep.npy,long,train
features/mel_dd_2c_coswara/long/E3X8YtvZzYZiXwBevZEAByJc2v63_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_vBRMIg1ACdeSAFmcWnII6ZkDefV2_deep.npy,long,train
features/mel_dd_2c_coswara/long/YXqC5B7h7iQZH3RubUFG6SBvZ5L2_deep.npy,long,train
features/mel_dd_2c_coswara/long/3rQH10GnP9UFC6WD8iVbwZLI75K2_deep.npy,long,train
features/mel_dd_2c_coswara/long/DZmX1dGK8KdmY3WYQFuCXrVWuhk2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_U98J2q0NnycYzzUS2BYZpUa55X83_deep.npy,long,train
features/mel_dd_2c_coswara/long/eZ9KEu3fmEgvxINqgcbkBXoEsv53_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_StMoprM57wPyrUs5p0s78r1X0Qt1_deep.npy,long,train
features/mel_dd_2c_coswara/long/9TA7dm7qVygA0rTNGmNJOlofvtP2_deep.npy,long,train
features/mel_dd_2c_coswara/long/vtgAUePTOhhqlyo7DiNxlnghA6h1_deep.npy,long,train
features/mel_dd_2c_coswara/long/giXzRAAuoRRAg7xQ9Y56DX0FVDr1_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_ZmJz4NgHHRZAwzUAVvkXBOmRSTA3_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_YXqC5B7h7iQZH3RubUFG6SBvZ5L2_deep.npy,long,train
features/mel_dd_2c_coswara/long/RXZtiZlgDxObuYr4m2s8eSavVg72_deep.npy,long,train
features/mel_dd_2c_coswara/long/v8s9qaC0OZbY4OXHQBR5Nb0juq52_deep.npy,long,train
features/mel_dd_2c_coswara/long/EqDWckxbsETyHUeBLQ8jLtxlhir2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_2j94Kg8TewQwjwbrRyto6seGsut1_deep.npy,long,train
features/mel_dd_2c_coswara/long/229rWq0xWbfGANPmsv6F39xhjnS2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_sSJoDuR1etTsr85E8wRfxIvfiCf1_deep.npy,long,train
features/mel_dd_2c_coswara/long/3RBbwztykUWGLJ5UmBZoL5pqOtA3_deep.npy,long,train
features/mel_dd_2c_coswara/long/dmE3r0LE6Yg9qmCd7aubpgug9te2_deep.npy,long,train
features/mel_dd_2c_coswara/long/Qs7OP1Hyo6Y4ZE2s4aZyZ3Ew6r62_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_4EAxuOcgN5d81JCmqo2YxXlxYNL2_deep.npy,long,train
features/mel_dd_2c_coswara/long/Z5Y8ewskqQWeyIFkqRKuwGz9fCv1_deep.npy,long,train
features/mel_dd_2c_coswara/long/8fdUOI5UtkZBCVFXNT1a4hl3rX33_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_FGRDO4IBbAejR0WHD5YbkXTCasg2_deep.npy,long,train
features/mel_dd_2c_coswara/long/aGOvk4ji0cVqIzCs1jHnzlw2UEy2_deep.npy,long,train
features/mel_dd_2c_coswara/long/1woiacXdMmXUQiMWESqr83uk1NV2_deep.npy,long,train
features/mel_dd_2c_coswara/long/gGuUN1zRpINudd2X5CgQvDfJY0E2_deep.npy,long,train
features/mel_dd_2c_coswara/long/sjRWRFsE64R2o0ZFdGJe8PlWwlM2_deep.npy,long,train
features/mel_dd_2c_coswara/long/MVhuzBxevwRieaQMwOCfiyCCzUK2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_yHn6UxlPk8RvWZ3X5jrTa89CPwG2_deep.npy,long,train
features/mel_dd_2c_coswara/long/EVEnOepr9yaACgz1aJgRRoNpqaw1_deep.npy,long,train
features/mel_dd_2c_coswara/long/HwUhcAKwJIeckUi86cbzb3sTr5m2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_QC2olizheGbckya2rPjOWhn00vp1_deep.npy,long,train
features/mel_dd_2c_coswara/long/5CuTYRsGM5QRNjG7HejSHQh7ULi1_deep.npy,long,train
features/mel_dd_2c_coswara/long/2j94Kg8TewQwjwbrRyto6seGsut1_deep.npy,long,train
features/mel_dd_2c_coswara/long/33uBb3ZF1NekffyAZpRdmyP0KHH2_deep.npy,long,train
features/mel_dd_2c_coswara/long/iYM9uJMyO1UoXTo1tc7rXvsI4bm1_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_nkSUWnQgO0Tn7flFkVp7CrdsatW2_deep.npy,long,train
features/mel_dd_2c_coswara/long/p892e9IyF2dZFs8eqIF1TCtxf0A3_deep.npy,long,train
features/mel_dd_2c_coswara/long/n4t5cgNQKXO3F8KP55vWOgYWcXC3_deep.npy,long,train
features/mel_dd_2c_coswara/long/kgtFoIOecEZqthRZTYMaYb4zjQy2_deep.npy,long,train
features/mel_dd_2c_coswara/long/ARnHOwUIKyfpC9ryG6AqrTcksmq1_deep.npy,long,train
features/mel_dd_2c_coswara/long/3OQBJD8fnBepqWPGQT3eTozrhLn1_deep.npy,long,train
features/mel_dd_2c_coswara/long/wwedtVmUE2dHLXmCHaIXW4uGRmq2_deep.npy,long,train
features/mel_dd_2c_coswara/long/05acPS4aRGfvuOfku11Za8zve8i2_deep.npy,long,train
features/mel_dd_2c_coswara/long/F6QzdFvGdwarlCWLBfsrGJ5Vgci1_deep.npy,long,train
features/mel_dd_2c_coswara/long/5q8gLM0yCrgGCT8F9fWlH4ycl1D3_deep.npy,long,train
features/mel_dd_2c_coswara/long/DQbyjZoEh1chrWRqOkPrUsxvqpv2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_cfZUmZvsecYVKw5eSi4qIhfJVpI3_deep.npy,long,train
features/mel_dd_2c_coswara/long/K5SeTDLlXVQ0U5sl17KluTKEOKJ3_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_SiEdfz3YnndtOTlm8CIVK4YQcg42_deep.npy,long,train
features/mel_dd_2c_coswara/long/4pzyamXuTgfmgVGi39RXWSfNb213_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_SY4Ekt5W4VZdeIm5r3iLmjxz9pA2_deep.npy,long,train
features/mel_dd_2c_coswara/long/kBFDtvAVY9QYbi7YHYgd7tNpsWx1_deep.npy,long,train
features/mel_dd_2c_coswara/long/Fuj8ConlkeNoRot2tyMMyzYCKfo2_deep.npy,long,train
features/mel_dd_2c_coswara/long/5ZDF98UQUxcVuS9VhaWxKlVnXvs1_deep.npy,long,train
features/mel_dd_2c_coswara/long/R1wbQWmviENBtOcugCHjcmvRl6o2_deep.npy,long,train
features/mel_dd_2c_coswara/long/xDgSKI3IBQNu2G3msYhxC7URtop1_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_JLXdsKrUesSLpwUOMSqQFfYwtZ82_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_IVUrhfpO08QnE9S8UR1hk4DquTa2_deep.npy,long,train
features/mel_dd_2c_coswara/long/AS7IWnzwSnZ6IzknBA0G7uLYEeT2_deep.npy,long,train
